date,time,dt0,enddate,endtime,angle,width,speed,speedsigma,min_speed,max_speed,type,quality
2013/01/11,23:48:06.593,2,2013/01/12,02:48:06.571,46,14,231,116,140,469,CME,1
2013/01/12,00:12:06.477,1,2013/01/12,00:48:06.452,114,6,137,0,136,138,CME,1
2013/01/12,06:36:06.517,1,2013/01/12,08:24:07.944,241,40,251,107,134,416,CME,1
2013/01/12,06:36:06.517,1,2013/01/12,09:12:11.512,237,16,138,43,113,235,CME,1
2013/01/12,11:12:06.931,1,2013/01/12,12:48:08.565,91,24,260,72,206,411,CME,1
2013/01/12,12:24:06.582,1,2013/01/12,12:48:08.565,100,14,139,2,135,143,CME,1
2013/01/13,01:48:06.538,0,2013/01/13,02:48:06.397,44,6,139,1,137,141,CME,1
2013/01/13,08:48:06.553,1,2013/01/13,11:12:08.343,290,22,919,239,431,1328,CME,1
2013/01/13,12:36:06.699,1,2013/01/13,14:48:06.509,314,18,212,9,204,234,CME,1
2013/01/13,19:00:07.438,3,2013/01/13,23:12:15.068,251,56,446,228,110,735,CME,1
2013/01/13,19:12:06.930,0,2013/01/13,23:12:15.068,273,8,710,189,477,947,CME,1
2013/01/13,19:48:06.906,1,2013/01/13,23:36:06.551,240,6,352,570,222,1486,CME,1
2013/01/14,08:12:06.402,1,2013/01/14,09:48:06.438,223,8,718,55,651,811,CME,1
2013/01/14,09:12:11.762,2,2013/01/14,11:48:06.956,192,22,722,227,496,1201,CME,1
2013/01/14,09:24:07.554,1,2013/01/14,11:12:06.581,94,46,419,6,413,431,CME,1
2013/01/14,15:36:07.901,1,2013/01/14,17:24:06.535,53,24,451,39,349,500,CME,1
2013/01/14,18:24:06.487,1,2013/01/14,20:48:06.490,222,10,724,331,137,1179,CME,1
2013/01/15,04:24:07.481,1,2013/01/15,05:36:06.433,220,18,984,68,880,1136,CME,1
2013/01/15,08:48:06.702,3,2013/01/15,12:00:06.972,206,58,233,73,136,425,CME,1
2013/01/15,09:24:06.678,1,2013/01/15,12:36:06.648,229,16,138,6,134,154,CME,1
2013/01/15,09:48:07.762,1,2013/01/15,12:12:06.464,278,26,382,52,289,437,CME,1
2013/01/15,16:41:20.890,1,2013/01/15,19:12:06.488,260,6,138,139,135,416,CME,1
2013/01/15,19:48:07.063,1,2013/01/15,22:24:07.558,318,46,791,145,459,1041,CME,1
2013/01/15,20:24:06.439,1,2013/01/16,00:00:07.893,293,8,484,226,430,843,CME,1
2013/01/15,21:49:26.081,2,2013/01/16,00:48:07.860,121,40,405,61,365,606,CME,1
2013/01/16,07:24:06.593,4,2013/01/16,12:36:37.912,194,42,702,390,228,1736,CME,1
2013/01/16,11:36:06.422,1,2013/01/16,14:48:08.192,108,18,223,111,101,452,CME,1
2013/01/16,13:48:06.432,1,2013/01/16,17:36:07.078,269,28,136,5,132,147,CME,1
2013/01/16,14:00:07.625,2,2013/01/16,16:00:07.343,272,34,227,30,186,296,CME,1
2013/01/16,19:00:06.521,2,2013/01/16,22:12:06.691,251,132,679,74,477,762,CME,1
2013/01/16,19:24:06.405,1,2013/01/16,22:00:07.199,269,12,452,327,390,1096,CME,1
2013/01/17,03:24:06.480,1,2013/01/17,05:24:06.599,276,18,249,13,225,271,CME,1
2013/01/17,08:24:06.478,1,2013/01/17,10:36:07.188,238,10,1311,337,781,1838,CME,1
2013/01/17,11:24:06.956,3,2013/01/17,15:12:11.501,68,34,322,112,138,508,CME,1
2013/01/18,09:48:08.147,1,2013/01/18,12:00:07.912,286,46,390,76,209,428,CME,1
2013/01/18,12:36:06.911,2,2013/01/18,17:11:19.393,64,14,142,120,131,359,CME,1
2013/01/18,15:24:07.020,0,2013/01/18,17:11:19.393,286,10,365,49,304,456,CME,1
2013/01/19,02:12:08.128,1,2013/01/19,04:48:07.923,279,36,380,24,334,419,CME,1
2013/01/19,07:00:07.534,1,2013/01/19,08:12:06.685,25,28,139,114,104,400,CME,1
2013/01/19,09:24:06.661,1,2013/01/19,10:00:06.711,35,8,228,64,139,300,CME,1
2013/01/19,12:00:07.130,0,2013/01/19,12:48:06.898,18,6,141,8,138,158,CME,1
2013/01/20,07:12:07.852,1,2013/01/20,09:12:09.670,110,14,468,93,408,644,CME,1
2013/01/20,08:36:06.495,1,2013/01/20,10:48:08.006,330,46,702,121,553,992,CME,1
2013/01/20,10:00:06.438,1,2013/01/20,12:48:06.524,336,26,327,8,318,345,CME,1
2013/01/20,10:12:06.530,3,2013/01/20,13:36:26.292,274,54,305,42,209,343,CME,1
2013/01/21,07:36:06.860,11,2013/01/21,15:48:07.527,239,116,411,97,208,508,CME,1
2013/01/22,01:25:51.336,1,2013/01/22,02:48:06.480,42,10,655,121,437,811,CME,1
2013/01/22,01:36:27.629,0,2013/01/22,02:48:06.480,255,8,381,34,361,437,CME,1
2013/01/22,04:12:07.623,3,2013/01/22,08:00:06.569,119,128,413,129,137,710,CME,1
2013/01/23,03:24:06.466,4,2013/01/23,08:24:06.462,123,100,419,63,310,573,CME,1
2013/01/23,05:36:06.477,1,2013/01/23,08:00:07.279,225,20,422,33,408,492,CME,1
2013/01/23,14:12:06.827,3,2013/01/23,18:00:06.472,9,128,443,52,307,552,CME,1
2013/01/23,23:12:16.561,2,2013/01/24,00:48:06.695,12,46,296,50,249,408,CME,1
2013/01/23,23:12:16.561,0,2013/01/24,00:48:06.695,33,40,822,191,496,1275,CME,1
2013/01/24,08:48:06.471,1,2013/01/24,10:36:06.597,83,20,411,114,263,686,CME,1
2013/01/24,11:36:06.457,1,2013/01/24,13:48:07.567,41,8,679,39,667,744,CME,1
2013/01/24,14:00:07.066,1,2013/01/24,15:48:06.686,104,22,224,50,136,314,CME,1
2013/01/24,21:49:24.651,1,2013/01/25,00:12:07.554,80,18,298,103,135,415,CME,1
2013/01/24,21:49:24.651,1,2013/01/25,00:48:07.330,88,14,236,52,212,351,CME,1
2013/01/25,10:12:07.148,0,2013/01/25,11:48:06.683,96,6,247,21,215,276,CME,1
2013/01/25,20:24:06.933,1,2013/01/25,22:36:07.044,90,10,311,95,205,425,CME,1
2013/01/27,06:36:07.342,4,2013/01/27,10:48:06.572,336,82,413,117,232,606,CME,1
2013/01/28,08:24:07.593,2,2013/01/28,11:12:07.579,103,24,351,72,191,416,CME,1
2013/01/28,21:38:46.322,7,2013/01/29,02:48:06.513,205,64,140,0,138,141,CME,1
2013/01/29,02:48:06.513,1,2013/01/29,05:36:06.499,349,36,343,49,303,443,CME,1
2013/01/29,04:00:06.464,1,2013/01/29,06:36:06.458,329,8,363,74,350,516,CME,1
2013/01/29,15:48:08.583,1,2013/01/29,18:00:06.393,275,28,329,64,208,416,CME,1
2013/01/29,17:48:06.601,4,2013/01/29,21:17:41.759,108,38,137,2,135,142,CME,1
2013/01/30,13:36:22.994,4,2013/01/30,17:00:06.762,293,80,242,91,136,446,CME,1
2013/01/30,16:24:06.480,3,2013/01/30,19:12:06.566,172,38,143,124,104,428,CME,1
2013/01/31,01:36:23.405,1,2013/01/31,03:36:06.523,297,8,424,3,419,428,CME,1
2013/01/31,06:12:05.417,1,2013/01/31,09:24:05.487,80,10,447,48,357,488,CME,1
2013/01/31,06:36:05.501,2,2013/01/31,08:48:05.511,163,140,581,98,353,743,CME,1
2013/01/31,06:48:05.792,0,2013/01/31,08:48:05.511,160,14,308,16,298,336,CME,1
2013/01/31,11:00:05.521,1,2013/01/31,12:36:06.355,122,38,781,252,217,1250,CME,1
2013/01/31,12:36:06.355,1,2013/01/31,14:48:06.068,52,6,455,595,418,1644,CME,1
2013/01/31,16:48:05.584,4,2013/01/31,20:36:05.429,73,84,676,67,546,833,CME,1
2013/01/31,18:12:05.527,0,2013/01/31,19:24:05.578,14,34,1751,391,694,1842,CME,1
2013/01/31,18:12:05.527,0,2013/01/31,19:36:05.770,190,14,1635,115,1524,1855,CME,1
2013/01/31,18:12:05.527,0,2013/01/31,19:36:05.770,164,10,1802,58,1715,1842,CME,1
2013/01/31,18:24:05.519,0,2013/01/31,19:48:05.462,31,12,343,16,315,353,CME,1
2013/02/01,06:36:05.420,2,2013/02/01,08:48:28.931,223,32,382,88,227,538,CME,1
2013/02/01,22:02:03.813,1,2013/02/02,00:12:06.424,132,46,672,59,573,802,CME,1
2013/02/02,10:48:06.392,1,2013/02/02,12:48:06.510,76,30,211,90,137,413,CME,1
2013/02/02,15:24:05.503,1,2013/02/02,18:24:05.481,74,6,218,90,131,337,CME,1
2013/02/02,19:12:05.448,10,2013/02/02,21:12:08.766,82,86,176,252,135,735,CME,1
2013/02/03,07:48:06.834,1,2013/02/03,10:48:05.511,54,70,694,101,553,905,CME,1
2013/02/03,08:00:05.425,2,2013/02/03,11:36:05.479,41,8,1648,229,1329,1953,CME,1
2013/02/03,09:24:05.469,1,2013/02/03,11:24:05.486,250,10,138,2,135,143,CME,1
2013/02/03,17:48:05.424,3,2013/02/03,20:48:06.302,290,34,403,110,137,477,CME,1
2013/02/04,01:25:50.712,4,2013/02/04,04:48:06.375,159,16,979,198,702,1302,CME,1
2013/02/04,20:48:05.622,1,2013/02/04,23:48:05.800,101,32,431,101,229,543,CME,1
2013/02/05,08:48:06.932,1,2013/02/05,10:48:05.555,94,42,413,105,258,644,CME,1
2013/02/05,11:48:05.809,1,2013/02/05,13:36:26.734,109,28,419,19,413,466,CME,1
2013/02/05,12:24:06.884,0,2013/02/05,13:36:26.734,118,14,245,75,137,315,CME,1
2013/02/06,00:24:05.692,5,2013/02/06,02:48:05.995,55,136,492,67,320,679,CME,1
2013/02/06,05:12:06.597,1,2013/02/06,06:00:05.563,77,20,325,73,260,484,CME,1
2013/02/07,03:24:05.590,1,2013/02/07,05:36:05.800,8,6,449,675,260,1785,CME,1
2013/02/07,17:36:05.520,1,2013/02/07,20:24:05.511,101,20,139,0,138,139,CME,1
2013/02/08,23:12:13.107,2,2013/02/09,02:36:06.768,217,68,411,26,343,463,CME,1
2013/02/09,06:48:06.597,1,2013/02/09,08:48:05.514,342,70,600,113,357,791,CME,1
2013/02/09,07:00:06.088,1,2013/02/09,09:24:05.589,258,26,328,62,224,416,CME,1
2013/02/09,08:12:05.539,3,2013/02/09,11:36:05.600,82,38,351,92,182,508,CME,1
2013/02/09,10:12:05.457,1,2013/02/09,12:48:05.550,296,22,418,22,381,459,CME,1
2013/02/10,01:36:20.433,2,2013/02/10,05:00:05.486,201,12,625,268,164,932,CME,1
2013/02/10,06:48:05.513,1,2013/02/10,10:36:07.757,99,24,330,9,318,343,CME,1
2013/02/10,07:24:05.588,0,2013/02/10,10:12:05.673,95,8,380,24,345,408,CME,1
2013/02/10,21:48:05.797,2,2013/02/11,00:36:08.383,32,30,142,48,114,236,CME,1
2013/02/11,04:12:06.235,2,2013/02/11,07:24:07.204,237,28,728,63,637,822,CME,1
2013/02/11,19:12:06.118,2,2013/02/11,21:38:50.218,316,34,698,499,336,1785,CME,1
2013/02/11,23:12:15.054,2,2013/02/12,02:48:06.106,59,72,309,40,243,405,CME,1
2013/02/11,23:12:15.054,1,2013/02/12,02:00:06.339,6,10,294,65,275,422,CME,1
2013/02/12,10:00:07.211,3,2013/02/12,13:25:47.670,71,32,139,68,117,307,CME,1
2013/02/12,10:00:07.211,1,2013/02/12,10:00:07.211,40,10,137,1,136,140,CME,1
2013/02/12,21:49:28.026,0,2013/02/12,23:48:05.445,14,10,324,441,207,1255,CME,1
2013/02/12,23:24:06.162,2,2013/02/13,00:48:06.504,249,112,563,313,211,1201,CME,1
2013/02/13,00:36:05.412,3,2013/02/13,00:48:06.504,253,32,332,79,173,378,CME,1
2013/02/13,00:36:05.412,1,2013/02/13,03:12:08.705,24,6,360,397,137,1121,CME,1
2013/02/13,06:12:05.682,1,2013/02/13,08:36:05.583,233,36,563,69,400,679,CME,1
2013/02/13,09:36:05.443,0,2013/02/13,11:36:05.661,193,8,425,44,376,500,CME,1
2013/02/13,11:48:05.853,2,2013/02/13,14:48:05.429,21,20,266,77,136,341,CME,1
2013/02/14,04:36:06.262,2,2013/02/14,06:48:05.671,324,58,548,195,320,976,CME,1
2013/02/14,06:24:05.489,1,2013/02/14,06:48:05.671,66,6,210,1,208,212,CME,1
2013/02/14,16:48:05.460,2,2013/02/14,19:24:05.454,105,16,411,36,342,473,CME,1
2013/02/14,19:48:06.137,1,2013/02/14,19:48:06.137,284,14,342,33,270,362,CME,1
2013/02/14,21:17:41.476,3,2013/02/15,00:48:06.232,273,76,659,158,372,857,CME,1
2013/02/15,04:28:19.981,1,2013/02/15,06:12:11.410,88,26,378,66,293,476,CME,1
2013/02/15,16:57:55.031,3,2013/02/15,21:48:06.032,34,98,341,56,206,437,CME,1
2013/02/16,03:24:05.603,1,2013/02/16,05:12:05.628,214,6,239,81,128,351,CME,1
2013/02/16,05:12:05.628,1,2013/02/16,07:12:07.446,309,28,422,10,400,437,CME,1
2013/02/16,10:00:38.531,1,2013/02/16,10:24:05.415,37,8,285,18,250,301,CME,1
2013/02/16,14:00:06.267,2,2013/02/16,16:48:05.652,250,26,138,1,136,142,CME,1
2013/02/17,04:36:05.567,7,2013/02/17,09:12:08.777,210,94,214,69,130,347,CME,1
2013/02/17,08:48:05.494,1,2013/02/17,10:24:07.128,241,8,143,102,138,314,CME,1
2013/02/17,09:24:05.969,1,2013/02/17,12:00:05.462,244,6,140,1,139,142,CME,1
2013/02/17,15:36:05.614,1,2013/02/17,17:36:07.032,164,6,587,46,520,651,CME,1
2013/02/17,18:12:05.407,0,2013/02/17,18:36:05.491,203,8,431,30,405,488,CME,1
2013/02/18,13:36:20.911,1,2013/02/18,17:00:05.492,202,6,760,376,219,1275,CME,1
2013/02/18,20:36:07.644,2,2013/02/19,00:00:05.504,57,56,269,30,220,335,CME,1
2013/02/18,23:24:05.530,0,2013/02/19,00:48:05.472,218,10,413,21,365,419,CME,1
2013/02/19,05:36:06.775,4,2013/02/19,08:48:08.944,359,132,345,51,228,412,CME,1
2013/02/19,08:00:06.376,1,2013/02/19,08:48:08.944,13,36,139,1,136,141,CME,1
2013/02/19,14:48:05.597,1,2013/02/19,14:48:05.597,354,10,211,3,207,217,CME,1
2013/02/19,16:36:05.623,1,2013/02/19,18:00:05.465,346,18,224,20,201,256,CME,1
2013/02/19,19:36:08.000,1,2013/02/19,22:24:05.485,244,18,419,130,155,504,CME,1
2013/02/20,01:48:06.445,0,2013/02/20,01:48:06.445,345,8,314,39,296,381,CME,1
2013/02/20,06:12:05.565,1,2013/02/20,07:00:05.732,339,8,220,28,181,265,CME,1
2013/02/20,20:36:05.575,1,2013/02/21,00:00:06.935,235,16,578,131,397,735,CME,1
2013/02/21,02:48:05.421,1,2013/02/21,02:48:05.421,324,10,225,8,214,240,CME,1
2013/02/21,12:36:05.519,1,2013/02/21,13:25:48.385,320,6,141,5,135,146,CME,1
2013/02/21,22:12:06.125,1,2013/02/22,00:48:06.519,131,20,976,265,419,1078,CME,1
2013/02/22,05:24:05.530,4,2013/02/22,08:48:29.091,41,76,603,125,349,833,CME,1
2013/02/22,07:24:13.248,1,2013/02/22,10:24:06.825,11,16,446,160,253,772,CME,1
2013/02/22,21:24:06.095,1,2013/02/22,21:48:05.679,276,10,205,102,135,383,CME,1
2013/02/23,00:12:05.680,2,2013/02/23,02:36:06.482,274,10,425,103,306,595,CME,1
2013/02/23,03:36:05.441,5,2013/02/23,05:24:05.467,115,80,139,1,136,142,CME,1
2013/02/23,05:48:05.451,1,2013/02/23,07:00:05.802,306,10,352,68,214,403,CME,1
2013/02/23,07:00:05.802,0,2013/02/23,08:36:06.236,78,10,266,64,135,323,CME,1
2013/02/23,07:36:06.377,3,2013/02/23,10:24:05.462,156,18,220,81,136,347,CME,1
2013/02/23,09:12:10.512,0,2013/02/23,11:24:05.421,160,6,255,57,207,337,CME,1
2013/02/23,13:36:23.631,1,2013/02/23,15:48:05.442,248,6,168,93,140,349,CME,1
2013/02/23,18:12:05.443,1,2013/02/23,20:48:07.137,146,22,541,80,405,686,CME,1
2013/02/23,19:00:05.611,10,2013/02/24,00:48:05.474,257,124,484,110,217,672,CME,1
2013/02/23,23:12:14.538,0,2013/02/24,02:00:05.624,83,16,710,583,137,1690,CME,1
2013/02/24,00:24:05.790,1,2013/02/24,02:48:05.691,315,40,401,505,137,1689,CME,1
2013/02/24,00:48:05.474,1,2013/02/24,01:48:05.433,175,16,169,147,137,467,CME,1
2013/02/24,01:48:05.433,1,2013/02/24,04:12:07.034,170,46,419,24,372,480,CME,1
2013/02/24,02:36:06.500,0,2013/02/24,04:12:07.034,190,14,652,175,419,1008,CME,1
2013/02/24,08:12:05.870,1,2013/02/24,10:48:05.764,89,20,408,13,383,430,CME,1
2013/02/24,09:12:09.729,1,2013/02/24,11:12:06.547,167,36,543,71,425,694,CME,1
2013/02/24,13:36:25.848,1,2013/02/24,15:36:05.466,308,10,325,22,296,361,CME,1
2013/02/24,20:48:06.153,9,2013/02/24,23:12:13.855,223,40,138,2,134,143,CME,1
2013/02/25,02:48:05.508,1,2013/02/25,05:24:07.101,90,10,142,209,138,573,CME,1
2013/02/25,05:00:06.117,4,2013/02/25,09:36:05.428,291,92,431,71,315,624,CME,1
2013/02/25,07:48:07.103,0,2013/02/25,09:12:08.944,301,12,452,20,428,488,CME,1
2013/02/25,08:12:05.486,3,2013/02/25,11:12:08.162,206,22,514,85,484,686,CME,1
2013/02/25,08:24:05.478,1,2013/02/25,10:48:05.479,247,16,407,263,109,1024,CME,1
2013/02/25,08:36:06.469,1,2013/02/25,12:36:06.805,198,6,327,190,138,529,CME,1
2013/02/25,09:12:08.944,2,2013/02/25,10:36:06.487,349,8,405,42,332,408,CME,1
2013/02/25,17:24:05.508,3,2013/02/25,21:12:10.452,175,84,408,215,136,905,CME,1
2013/02/25,17:48:05.492,1,2013/02/25,19:00:05.643,85,8,137,3,134,141,CME,1
2013/02/26,01:36:21.176,2,2013/02/26,04:12:07.064,123,12,501,115,253,589,CME,1
2013/02/26,09:36:05.843,10,2013/02/26,15:48:05.434,297,288,762,284,138,1491,CME,1
2013/02/26,11:12:06.478,1,2013/02/26,12:48:05.412,105,36,657,105,411,782,CME,1
2013/02/26,11:12:06.478,1,2013/02/26,14:12:05.854,161,28,595,202,306,977,CME,1
2013/02/26,11:36:05.562,1,2013/02/26,12:36:06.521,255,12,136,124,124,388,CME,1
2013/02/26,12:12:06.237,0,2013/02/26,12:48:05.412,256,6,174,201,127,573,CME,1
2013/02/26,20:00:05.561,3,2013/02/27,00:12:06.488,352,26,385,147,140,680,CME,1
2013/02/26,20:12:06.053,1,2013/02/26,22:36:05.454,254,10,518,757,136,1888,CME,1
2013/02/26,22:00:07.679,1,2013/02/27,00:24:05.580,337,8,710,418,138,1275,CME,1
2013/02/27,01:25:50.238,1,2013/02/27,02:24:05.699,46,10,589,22,568,624,CME,1
2013/02/27,04:36:05.708,5,2013/02/27,08:48:05.936,273,112,508,75,369,679,CME,1
2013/02/27,05:00:05.991,2,2013/02/27,06:00:05.651,202,26,416,84,211,516,CME,1
2013/02/27,05:00:05.991,4,2013/02/27,09:12:12.219,180,66,516,181,161,1059,CME,1
2013/02/27,07:00:06.609,1,2013/02/27,10:36:05.462,38,18,573,63,512,686,CME,1
2013/02/27,08:12:05.960,1,2013/02/27,08:48:05.936,261,12,437,268,135,744,CME,1
2013/02/27,13:36:20.938,7,2013/02/27,18:48:06.524,327,60,345,54,209,428,CME,1
2013/02/27,17:24:05.482,1,2013/02/27,20:12:05.567,194,14,301,428,137,1201,CME,1
2013/02/27,17:36:07.574,2,2013/02/27,18:24:06.741,254,10,449,61,428,563,CME,1
2013/02/27,21:48:06.588,0,2013/02/27,22:36:05.569,34,14,390,29,339,422,CME,1
2013/02/27,23:36:05.728,1,2013/02/28,00:00:05.711,320,10,347,108,142,413,CME,1
2013/02/28,01:36:21.445,6,2013/02/28,05:24:05.990,98,70,256,104,138,425,CME,1
2013/02/28,03:12:08.680,2,2013/02/28,05:24:05.990,99,24,291,46,195,378,CME,1
2013/02/28,05:00:05.707,0,2013/02/28,07:36:06.599,70,6,414,5,408,419,CME,1
2013/02/28,05:24:05.990,1,2013/02/28,07:48:05.491,172,18,676,235,359,1059,CME,1
2013/02/28,15:48:05.963,0,2013/02/28,16:00:07.655,205,8,179,14,162,199,CME,1
2013/02/28,17:37:24.524,2,2013/02/28,19:12:05.424,82,18,554,76,406,677,CME,1
2013/03/01,03:41:43.475,1,2013/03/01,06:44:38.050,102,6,430,171,366,756,CME,1
2013/03/01,19:36:06.523,3,2013/03/01,22:36:05.400,259,60,400,59,281,488,CME,1
2013/03/02,03:48:05.524,1,2013/03/02,04:12:06.471,8,10,139,1,136,139,CME,1
2013/03/02,04:36:05.554,0,2013/03/02,04:36:05.554,9,8,104,20,101,139,CME,1
2013/03/02,05:48:05.405,3,2013/03/02,05:48:05.405,9,20,133,17,102,140,CME,1
2013/03/02,09:24:05.458,2,2013/03/02,10:48:05.500,326,18,140,1,137,142,CME,1
2013/03/02,12:24:08.634,1,2013/03/02,14:00:05.469,341,12,563,4,553,563,CME,1
2013/03/02,12:36:05.426,4,2013/03/02,15:12:09.720,308,30,420,55,369,568,CME,1
2013/03/02,13:36:20.685,3,2013/03/02,16:00:05.387,80,62,427,47,339,516,CME,1
2013/03/03,02:36:05.452,1,2013/03/03,05:00:06.054,31,12,1008,538,508,1952,CME,1
2013/03/03,03:24:05.519,1,2013/03/03,03:36:06.011,331,8,226,14,204,240,CME,1
2013/03/03,20:48:05.506,1,2013/03/04,00:48:06.243,125,8,452,119,428,672,CME,1
2013/03/04,15:24:06.144,2,2013/03/04,15:48:08.527,345,12,204,28,159,224,CME,1
2013/03/05,00:24:05.704,2,2013/03/05,02:24:06.122,107,36,606,133,257,702,CME,1
2013/03/05,03:36:05.872,1,2013/03/05,04:36:06.032,115,28,584,29,499,600,CME,1
2013/03/05,03:48:05.652,3,2013/03/05,07:36:05.609,144,360,932,204,419,1302,CME,1
2013/03/05,04:24:05.540,1,2013/03/05,04:36:06.032,64,42,338,58,244,425,CME,1
2013/03/05,05:24:05.599,1,2013/03/05,07:12:06.024,169,8,172,34,138,207,CME,1
2013/03/05,05:36:05.391,1,2013/03/05,08:12:05.684,50,42,496,82,428,694,CME,1
2013/03/05,16:12:05.456,1,2013/03/05,16:36:06.639,352,14,407,10,383,413,CME,1
2013/03/05,18:36:05.856,1,2013/03/05,21:28:10.139,206,14,740,299,323,1358,CME,1
2013/03/05,19:36:07.816,1,2013/03/05,20:36:05.574,65,24,349,142,152,686,CME,1
2013/03/05,23:36:05.651,1,2013/03/06,01:36:24.469,10,34,284,110,139,413,CME,1
2013/03/06,09:24:05.549,0,2013/03/06,10:36:05.700,225,12,140,44,135,214,CME,1
2013/03/06,17:00:06.038,2,2013/03/06,20:00:06.514,254,46,136,0,135,137,CME,1
2013/03/07,04:00:06.686,3,2013/03/07,07:00:06.363,282,30,242,8,230,253,CME,1
2013/03/08,02:48:05.549,1,2013/03/08,04:38:53.874,58,6,314,36,253,343,CME,1
2013/03/09,15:12:08.656,2,2013/03/09,18:00:08.041,328,58,428,48,400,583,CME,1
2013/03/09,19:12:05.591,1,2013/03/09,22:24:09.860,193,8,364,126,141,462,CME,1
2013/03/09,19:24:05.483,0,2013/03/09,23:12:12.427,190,6,1096,435,434,1644,CME,1
2013/03/10,03:48:05.539,0,2013/03/10,05:48:06.556,233,8,976,502,657,1785,CME,1
2013/03/11,14:48:07.102,1,2013/03/11,16:36:07.528,97,40,254,68,140,369,CME,1
2013/03/11,20:36:06.398,1,2013/03/11,23:24:05.683,244,22,782,263,384,1177,CME,1
2013/03/12,10:00:05.449,1,2013/03/12,11:24:05.491,238,22,856,110,589,976,CME,1
2013/03/12,10:48:05.516,4,2013/03/12,14:48:07.651,5,172,631,256,139,1201,CME,1
2013/03/12,14:12:05.576,1,2013/03/12,14:24:06.667,49,16,141,45,139,223,CME,1
2013/03/12,23:36:05.490,4,2013/03/13,02:00:06.491,78,106,464,164,137,833,CME,1
2013/03/13,00:48:05.541,2,2013/03/13,02:00:06.491,157,20,512,96,459,710,CME,1
2013/03/14,16:00:05.633,1,2013/03/14,18:00:05.451,213,12,405,123,400,606,CME,1
2013/03/15,07:12:05.710,4,2013/03/15,10:12:05.687,84,330,726,131,385,1024,CME,1
2013/03/15,07:12:05.710,1,2013/03/15,10:12:05.687,112,10,758,616,141,1789,CME,1
2013/03/15,13:36:23.352,1,2013/03/15,14:48:06.698,31,12,300,14,280,318,CME,1
2013/03/16,05:48:06.268,1,2013/03/16,08:12:05.569,232,22,190,98,138,405,CME,1
2013/03/16,11:24:05.438,4,2013/03/16,14:48:08.703,241,24,242,5,231,250,CME,1
2013/03/16,14:48:08.703,3,2013/03/16,17:36:05.883,328,110,449,287,135,1136,CME,1
2013/03/17,03:24:05.582,1,2013/03/17,04:36:05.532,258,6,307,828,124,1953,CME,1
2013/03/17,12:24:05.512,1,2013/03/17,15:24:05.488,170,14,538,844,368,1970,CME,1
2013/03/17,15:00:05.505,1,2013/03/17,16:36:06.239,321,60,298,71,140,411,CME,1
2013/03/17,15:48:05.472,8,2013/03/17,16:36:06.239,19,36,588,144,289,833,CME,1
2013/03/17,16:36:06.239,7,2013/03/17,16:36:06.239,300,10,644,54,557,644,CME,1
2013/03/18,00:00:05.612,7,2013/03/18,00:24:05.696,72,18,512,52,466,637,CME,1
2013/03/18,13:12:51.772,1,2013/03/18,15:36:05.474,3,8,139,175,137,422,CME,1
2013/03/18,19:00:06.835,2,2013/03/18,21:00:05.553,110,42,342,134,136,548,CME,1
2013/03/19,08:12:05.394,4,2013/03/19,12:48:05.705,251,52,422,8,405,437,CME,1
2013/03/19,16:24:06.157,1,2013/03/19,18:12:06.483,326,22,411,50,300,443,CME,1
2013/03/19,19:48:06.717,1,2013/03/19,20:36:07.185,279,16,257,113,155,419,CME,1
2013/03/19,20:12:06.201,1,2013/03/19,20:24:05.493,304,10,160,16,137,176,CME,1
2013/03/20,04:36:05.556,1,2013/03/20,07:48:05.588,320,38,403,444,103,1785,CME,1
2013/03/20,16:24:06.972,1,2013/03/20,18:36:05.581,253,44,419,89,204,516,CME,1
2013/03/20,16:24:06.972,1,2013/03/20,19:48:06.932,241,20,468,68,334,573,CME,1
2013/03/20,16:24:06.972,1,2013/03/20,20:12:05.716,241,8,408,2,408,413,CME,1
2013/03/20,21:12:08.675,5,2013/03/21,00:48:05.427,347,44,367,52,266,431,CME,1
2013/03/21,00:00:06.960,1,2013/03/21,03:12:08.829,105,36,375,170,142,718,CME,1
2013/03/21,00:48:05.427,3,2013/03/21,03:48:06.704,90,18,251,135,135,425,CME,1
2013/03/21,09:12:10.082,2,2013/03/21,12:12:05.559,218,30,394,171,137,702,CME,1
2013/03/21,13:36:20.801,0,2013/03/21,15:48:05.411,278,6,414,159,220,657,CME,1
2013/03/21,16:48:05.470,2,2013/03/21,19:48:06.847,238,26,274,128,136,425,CME,1
2013/03/21,22:36:05.482,2,2013/03/22,02:24:05.425,260,106,468,113,105,606,CME,1
2013/03/22,00:24:06.307,0,2013/03/22,03:24:05.384,235,20,138,93,105,304,CME,1
2013/03/22,01:36:20.658,1,2013/03/22,03:12:08.692,1,16,1126,167,932,1330,CME,1
2013/03/22,01:36:20.658,2,2013/03/22,03:24:05.384,320,6,260,90,157,345,CME,1
2013/03/22,01:36:20.658,1,2013/03/22,07:24:13.320,349,16,411,170,233,753,CME,1
2013/03/22,06:36:05.553,7,2013/03/22,08:00:06.295,116,50,140,2,137,145,CME,1
2013/03/22,09:12:08.846,2,2013/03/22,11:24:06.755,309,40,834,297,148,1137,CME,1
2013/03/22,09:36:05.430,3,2013/03/22,10:12:05.605,261,12,516,767,138,1953,CME,1
2013/03/22,12:48:05.398,1,2013/03/22,14:48:06.716,266,10,313,66,269,422,CME,1
